ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,CoordinateX,CoordinateY,Year,Updated On,Latitude,Longitude,Location
11577771,JC130359,10/05/2018 10:00:00 AM,054XX W LE MOYNE ST,3970,INTIMIDATION,EXTORTION,RESIDENCE,false,false,2532,025,37,25,26,,,2018,02/09/2019 04:09:53 PM,,,
11576784,JC127979,09/11/2018 07:00:00 PM,056XX S RUTHERFORD AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0811,008,23,56,10,,,2018,02/09/2019 04:09:53 PM,,,
11570762,JC121421,12/11/2018 04:30:00 PM,104XX S MICHIGAN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0512,005,9,49,11,,,2018,02/09/2019 04:09:53 PM,,,
11567241,JC116665,02/10/2018 10:00:00 AM,105XX S DR MARTIN LUTHER KING JR DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0512,005,9,49,11,,,2018,02/09/2019 04:09:53 PM,,,
11563779,JC113251,12/19/2018 12:00:00 PM,016XX N MILWAUKEE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,1434,014,2,24,11,1162456,1910885,2018,02/09/2019 04:09:53 PM,41.91112784,-87.678624627,"(41.91112784, -87.678624627)"
11477995,JB436443,09/15/2018 10:45:00 AM,022XX S ALBANY AVE,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,true,false,1033,010,12,30,18,,,2018,02/09/2019 04:09:53 PM,,,
11472603,JB384708,07/17/2018 01:00:00 PM,004XX N WABASH AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1834,018,42,8,18,,,2018,02/09/2019 04:09:53 PM,,,
11472595,JB451627,09/26/2018 12:37:00 PM,062XX S LAFLIN ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,0713,007,16,67,18,,,2018,02/09/2019 04:09:53 PM,,,
11472588,JB432458,09/12/2018 02:08:00 PM,069XX S WABASH AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,0322,003,6,69,18,,,2018,02/09/2019 04:09:53 PM,,,
11472581,JB446127,09/22/2018 09:53:00 AM,044XX W JACKSON BLVD,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,1131,011,28,26,18,,,2018,02/09/2019 04:09:53 PM,,,
11472577,JB451855,09/26/2018 12:34:00 PM,006XX W 105TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,2233,022,34,49,18,,,2018,02/09/2019 04:09:53 PM,,,
11472573,JB450589,09/25/2018 02:17:50 PM,093XX S LA SALLE ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0634,006,21,49,18,,,2018,02/09/2019 04:09:53 PM,,,
11472566,JB451715,09/26/2018 01:04:05 PM,011XX N LAWNDALE AVE,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,1112,011,27,23,18,,,2018,02/09/2019 04:09:53 PM,,,
11472490,JB451670,09/26/2018 12:27:00 PM,009XX N HAMLIN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1112,011,27,23,18,,,2018,02/09/2019 04:09:53 PM,,,
11460709,JB160346,02/21/2018 04:23:00 PM,079XX S HALSTED ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,0621,006,17,71,18,,,2018,02/09/2019 04:09:53 PM,,,
11460636,JB437687,09/16/2018 09:44:00 AM,040XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1115,011,28,26,18,,,2018,02/09/2019 04:09:53 PM,,,
11460491,JB437656,09/16/2018 09:31:00 AM,039XX W ROOSEVELT RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1132,011,24,29,18,,,2018,02/09/2019 04:09:53 PM,,,
11460481,JB441842,09/19/2018 11:29:00 AM,056XX W CHICAGO AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,true,false,1511,015,29,25,18,,,2018,02/09/2019 04:09:53 PM,,,
11460465,JB443487,09/20/2018 01:13:25 PM,011XX S MOZART ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1135,011,28,29,18,,,2018,02/09/2019 04:09:53 PM,,,
11460449,JB433825,09/13/2018 01:35:00 PM,079XX S LAFLIN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0612,006,21,71,18,,,2018,02/09/2019 04:09:53 PM,,,
11453508,JB363420,07/24/2018 03:25:00 PM,007XX N HARDING AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1112,011,37,23,18,,,2018,02/09/2019 04:09:53 PM,,,
11452268,JB411964,08/28/2018 10:15:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2018,02/09/2019 04:09:53 PM,,,
11452266,JB410691,08/27/2018 12:00:00 PM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2018,02/09/2019 04:09:53 PM,,,
11452232,JB429533,09/10/2018 10:45:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2018,02/09/2019 04:09:53 PM,,,
11451060,JB387230,08/10/2018 07:47:00 AM,011XX S SPRINGFIELD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1132,011,24,29,18,,,2018,02/09/2019 04:09:53 PM,,,
11358865,JB321562,06/22/2018 01:00:00 PM,023XX N SOUTHPORT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1811,018,2,7,05,1166596,1915620,2018,03/01/2019 04:01:45 PM,41.92403324,-87.663279822,"(41.92403324, -87.663279822)"
11351181,JB311543,06/18/2018 01:45:00 AM,016XX W 79TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,0611,006,17,71,04A,1166608,1852321,2018,02/28/2019 04:02:38 PM,41.75033427,-87.665045312,"(41.75033427, -87.665045312)"
11334676,JB289372,06/02/2018 06:30:00 AM,037XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,true,false,2535,025,26,23,05,1150959,1910368,2018,02/28/2019 04:02:38 PM,41.909942193,-87.720874458,"(41.909942193, -87.720874458)"
11364278,JB328659,06/30/2018 12:01:00 AM,004XX N STATE ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,BAR OR TAVERN,true,false,1831,018,42,8,08B,1176302,1903096,2018,02/27/2019 04:12:30 PM,41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
11300854,JB244714,05/01/2018 12:30:00 AM,045XX S WOOD ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0924,009,15,61,04B,1165107,1874687,2018,02/27/2019 04:12:30 PM,41.811741323,-87.669913344,"(41.811741323, -87.669913344)"
11290232,JB230497,04/19/2018 10:35:00 PM,046XX N FRANCISCO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,true,false,1713,017,33,14,03,1156204,1930784,2018,02/27/2019 04:12:30 PM,41.965860757,-87.701053221,"(41.965860757, -87.701053221)"
11382966,JB352891,07/17/2018 12:00:00 AM,024XX N CICERO AVE,0620,BURGLARY,UNLAWFUL ENTRY,AUTO / BOAT / RV DEALERSHIP,true,false,2521,025,31,19,05,1143987,1915977,2018,02/26/2019 04:06:48 PM,41.925467622,-87.746345973,"(41.925467622, -87.746345973)"
11605483,JC162389,03/25/2018 07:00:00 AM,008XX W GRACE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1923,019,46,6,02,,,2018,02/25/2019 04:30:21 PM,,,
11605435,JC164074,02/15/2018 12:00:00 PM,065XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0312,003,20,69,11,,,2018,02/25/2019 04:30:21 PM,,,
11604874,JC163254,12/27/2018 09:00:00 AM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1834,018,42,8,06,,,2018,02/25/2019 04:20:18 PM,,,
11551830,JB569427,12/27/2018 06:13:00 PM,030XX N HOYNE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,PARK PROPERTY,true,false,1931,019,32,5,03,1161821,1920190,2018,02/25/2019 04:20:18 PM,41.936674656,-87.680697233,"(41.936674656, -87.680697233)"
11550250,JB571450,12/29/2018 12:35:00 PM,078XX S ESSEX AVE,0560,ASSAULT,SIMPLE,STREET,true,false,0421,004,7,43,08A,1194218,1853562,2018,02/25/2019 04:20:18 PM,41.75310665,-87.563830389,"(41.75310665, -87.563830389)"
11537982,JB556968,12/10/2018 12:00:00 AM,067XX S MAPLEWOOD AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,true,0832,008,17,66,20,1160537,1859799,2018,02/25/2019 04:20:18 PM,41.770982254,-87.687086477,"(41.770982254, -87.687086477)"
11472510,JB469826,10/09/2018 03:30:00 PM,131XX S INGLESIDE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0533,005,9,54,08B,1184832,1818378,2018,02/25/2019 04:20:18 PM,41.656782616,-87.599324929,"(41.656782616, -87.599324929)"
11371583,JB338326,07/06/2018 03:00:00 PM,021XX N AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2512,025,36,19,05,1136055,1913559,2018,02/25/2019 04:20:18 PM,41.918977653,-87.775550207,"(41.918977653, -87.775550207)"
11329664,JB283066,05/29/2018 01:25:00 AM,013XX W MONTROSE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,1913,019,46,3,03,1166212,1929328,2018,02/25/2019 04:20:18 PM,41.961656881,-87.664297657,"(41.961656881, -87.664297657)"
11605281,JC162987,12/13/2018 07:30:00 PM,056XX N MILWAUKEE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1622,016,45,11,11,,,2018,02/24/2019 04:09:21 PM,,,
11605253,JC162844,11/01/2018 09:00:00 AM,040XX S PRAIRIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0213,002,3,38,08A,,,2018,02/24/2019 04:09:21 PM,,,
11604728,JC163029,10/20/2018 06:00:00 PM,0000X W HURON ST,0810,THEFT,OVER $500,APARTMENT,false,false,1832,018,42,8,06,,,2018,02/24/2019 04:09:21 PM,,,
11604587,JC163018,06/08/2018 12:00:00 PM,076XX S SANGAMON ST,0580,STALKING,SIMPLE,RESIDENCE,false,false,0621,006,17,71,08A,,,2018,02/24/2019 04:09:21 PM,,,
11604563,JC162965,11/20/2018 09:00:00 AM,035XX N CENTRAL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,false,false,1633,016,36,15,11,,,2018,02/24/2019 04:09:21 PM,,,
11549279,JB570232,12/26/2018 11:00:00 AM,010XX E 53RD ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,RESIDENCE,false,false,0233,002,5,41,17,1183917,1870345,2018,02/24/2019 04:09:21 PM,41.799407352,-87.601055337,"(41.799407352, -87.601055337)"
11545728,JB566224,12/24/2018 03:00:00 PM,035XX N PAULINA ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1922,019,47,6,24,1164358,1923614,2018,02/24/2019 04:00:54 PM,41.946016917,-87.671276271,"(41.946016917, -87.671276271)"
11539521,JB558560,12/18/2018 01:39:00 PM,041XX W CORTLAND ST,0620,BURGLARY,UNLAWFUL ENTRY,"SCHOOL, PRIVATE, BUILDING",true,false,2534,025,35,20,05,1148329,1912300,2018,02/24/2019 04:00:54 PM,41.915294916,-87.730486198,"(41.915294916, -87.730486198)"
11515486,JB526813,11/23/2018 09:30:00 PM,080XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0631,006,8,44,08A,1184293,1851808,2018,02/24/2019 04:00:54 PM,41.748531331,-87.600255932,"(41.748531331, -87.600255932)"
11505102,JB513075,11/12/2018 12:09:00 PM,004XX W EVERGREEN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,true,false,1821,018,27,8,15,1173263,1909286,2018,02/24/2019 04:00:54 PM,41.906506878,-87.638971217,"(41.906506878, -87.638971217)"
11502190,JB509066,11/08/2018 10:24:00 PM,027XX E 76TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0421,004,7,43,08B,1195782,1854716,2018,02/24/2019 04:00:54 PM,41.756234783,-87.558060946,"(41.756234783, -87.558060946)"
11485331,JB487081,10/23/2018 04:04:00 PM,002XX E ONTARIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1834,018,42,8,07,1178036,1904541,2018,02/24/2019 04:00:54 PM,41.893379029,-87.621582923,"(41.893379029, -87.621582923)"
11471237,JB466983,10/07/2018 12:00:00 PM,018XX S LAWNDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1014,010,24,29,08A,1151995,1890659,2018,02/24/2019 04:00:54 PM,41.855838254,-87.717588081,"(41.855838254, -87.717588081)"
11603924,JC162226,07/18/2018 10:00:00 AM,009XX E 62ND ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0313,003,20,42,06,,,2018,02/23/2019 04:12:46 PM,,,
11603834,JC161779,10/16/2018 12:00:00 PM,040XX W KAMERLING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2534,025,37,23,11,,,2018,02/23/2019 04:12:46 PM,,,
11603796,JC161975,12/17/2018 09:00:00 AM,007XX E 87TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,false,false,0632,006,6,44,11,,,2018,02/23/2019 04:12:46 PM,,,
11603766,JC161940,11/18/2018 03:00:00 PM,014XX W 111TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2234,022,34,75,06,,,2018,02/23/2019 04:12:46 PM,,,
11603693,JC161807,09/01/2018 05:00:00 PM,048XX S ASHLAND AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),false,false,0931,009,20,61,02,,,2018,02/23/2019 04:12:46 PM,,,
11603692,JC161825,08/01/2018 12:00:00 AM,028XX W 21ST PL,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",false,false,1023,010,12,30,06,,,2018,02/23/2019 04:12:46 PM,,,
11603602,JC160850,12/21/2018 12:23:00 AM,009XX N ORLEANS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,1823,018,27,8,11,,,2018,02/23/2019 04:12:46 PM,,,
11603577,JC161726,10/23/2018 09:00:00 AM,051XX N LONG AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1623,016,45,11,11,,,2018,02/23/2019 04:12:46 PM,,,
11603546,JC161712,12/01/2018 09:00:00 AM,034XX W 26TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,false,false,1024,010,22,30,11,,,2018,02/23/2019 04:12:46 PM,,,
11603529,JC161523,09/10/2018 08:00:00 AM,013XX E 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0324,003,8,43,11,,,2018,02/23/2019 04:12:46 PM,,,
11547463,JB568246,12/26/2018 07:04:00 PM,033XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1121,011,27,23,15,1153806,1903795,2018,02/23/2019 04:05:18 PM,41.891849007,-87.710590965,"(41.891849007, -87.710590965)"
11546471,JB567038,12/25/2018 03:51:00 PM,016XX W MAYPOLE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,true,false,1224,012,27,28,26,1165355,1901108,2018,02/23/2019 04:05:18 PM,41.884237831,-87.66825315,"(41.884237831, -87.66825315)"
11540770,JB559967,12/19/2018 03:05:00 PM,009XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,true,false,1833,018,42,8,11,1177324,1906733,2018,02/23/2019 04:05:18 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
11537651,JB556460,12/17/2018 01:02:00 AM,024XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2412,024,50,2,07,1159072,1942417,2018,02/23/2019 04:05:18 PM,41.997723659,-87.690186971,"(41.997723659, -87.690186971)"
11534724,JB552469,12/14/2018 12:30:00 AM,022XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2412,024,50,2,07,1159987,1942446,2018,02/23/2019 04:05:18 PM,41.997784328,-87.686820211,"(41.997784328, -87.686820211)"
11531056,JB547513,12/09/2018 10:00:00 AM,070XX S CALUMET AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,0322,003,6,69,08B,1179693,1858537,2018,02/23/2019 04:05:18 PM,41.767102753,-87.61690646,"(41.767102753, -87.61690646)"
11526864,JB541944,12/06/2018 02:25:00 AM,022XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,2413,024,50,2,07,1160254,1942454,2018,02/23/2019 04:05:18 PM,41.997800745,-87.685837792,"(41.997800745, -87.685837792)"
11483183,JB484454,10/21/2018 04:17:00 PM,039XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,true,false,1923,019,46,6,11,1168891,1926545,2018,02/23/2019 04:05:18 PM,41.953962409,-87.654529255,"(41.953962409, -87.654529255)"
11463612,JB436333,09/15/2018 09:17:00 AM,009XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,1121,011,27,23,18,,,2018,02/23/2019 04:05:18 PM,,,
11463611,JB431522,09/11/2018 05:28:00 PM,049XX W NORTH AVE,2022,NARCOTICS,POSS: COCAINE,APARTMENT,true,false,2533,025,37,25,18,,,2018,02/23/2019 04:05:18 PM,,,
11463582,JB435185,09/14/2018 02:00:00 PM,068XX S DORCHESTER AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,0321,003,5,43,18,,,2018,02/23/2019 04:05:18 PM,,,
11457564,JB437873,09/16/2018 11:20:19 AM,056XX S JUSTINE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0713,007,16,67,18,,,2018,02/23/2019 04:05:18 PM,,,
11448918,JB374940,08/01/2018 05:37:00 PM,0000X N LATROBE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1522,015,28,25,18,,,2018,02/23/2019 04:05:18 PM,,,
